,Time,Topic,Tweet,TrueSentiment,PredictedSentiment,NumericalPredictedSentiment,roundedHourTime
163,10/17/2011 22:55,apple,@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter,neutral,neutral,0,10/17/2011 22:00
164,10/19/2011 18:01,microsoft,#cuentaLaLeyenda que #microsoft llego a servir. Ah no! Eso nunca llego a ocurrir.,neutral,neutral,0,10/19/2011 18:00
165,10/20/2011 4:00,twitter,@pimentta_qzl  kkkkatat  agora  ame maais  eu amo um tantão que não cabe nesse post do #twitter ...,neutral,neutral,0,10/20/2011 4:00
166,10/20/2011 3:37,twitter,#Twitter #NYERRR,neutral,neutral,0,10/20/2011 3:00
167,10/19/2011 23:10,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/GbKV9pbQ #microsoft",neutral,neutral,0,10/19/2011 23:00
168,10/19/2011 17:22,microsoft,"With #Holodesk from #Microsoft research, you can manipulate 3-D, virtual images with your hands http://t.co/lTws9xvx",neutral,neutral,0,10/19/2011 17:00
169,10/20/2011 4:32,twitter,"3,2,1,0 #Twitter OFF",neutral,neutral,0,10/20/2011 4:00
170,10/19/2011 20:51,microsoft,#Microsoft dishing out free first-gen WP7 handsets at its stores http://t.co/cvfWMvmO,positive,neutral,0,10/19/2011 20:00
171,10/20/2011 4:12,twitter,pues esto fue todo por hoy! ;D bye #FB sigo un rato más por #twitter,neutral,neutral,0,10/20/2011 4:00
172,10/19/2011 19:04,microsoft,Can't wait until I can visit the holodeck! Thanks for sharing. RT @karljuhlke Beam me up #Microsoft! Microsoft has... http://t.co/ZGbk3xnK,positive,positive,1,10/19/2011 19:00
173,10/17/2011 8:27,apple,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",positive,neutral,0,10/17/2011 8:00
174,10/20/2011 4:19,twitter,RT @LIL_HAM05: @Nikki_BoBo #Twitter after dark,neutral,neutral,0,10/20/2011 4:00
175,10/19/2011 4:41,google,The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq,neutral,positive,1,10/19/2011 4:00
176,10/16/2011 6:17,apple,"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",positive,positive,1,10/16/2011 6:00
177,10/17/2011 21:07,apple,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/nDRpciY9 #PampersHelloApps",neutral,neutral,0,10/17/2011 21:00
178,10/19/2011 2:48,google,"#Samsung, #Google Unveil Phone http://t.co/hOB37hbO",negative,neutral,0,10/19/2011 2:00
179,10/19/2011 2:36,google,RT @RoycinD: Face Unlock ! #ICS Literally knows your face! #Google #galaxynexus FAILED !,negative,neutral,0,10/19/2011 2:00
180,10/20/2011 4:27,twitter,Ahhhh mi #twitter no caaargaaaaaa!!!,neutral,neutral,0,10/20/2011 4:00
181,10/19/2011 2:51,google,サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus,neutral,neutral,0,10/19/2011 2:00
182,10/19/2011 5:28,microsoft,#Windows 8: #Microsoft schafft den Startbildschirm ab... http://t.co/06vsmKdm,neutral,neutral,0,10/19/2011 5:00
183,10/20/2011 3:06,twitter,Something something qanda. Something something the world is serious #twitter,neutral,neutral,0,10/20/2011 3:00
184,10/20/2011 4:28,twitter,#Twitter #Pause Cenare :9,neutral,neutral,0,10/20/2011 4:00
185,10/20/2011 3:25,twitter,"to saindo aqui pessoal do #twitter, bjbj e abraços.",neutral,neutral,0,10/20/2011 3:00
186,10/19/2011 2:45,google,RT @twandroid: Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
187,10/20/2011 4:41,twitter,@DylawnWard 100 tweets already? Damn son #twitter #whore #twitwhore #gi #get #it?,neutral,neutral,0,10/20/2011 4:00
188,10/19/2011 14:07,microsoft,Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT,neutral,neutral,0,10/19/2011 14:00
189,10/20/2011 4:45,twitter,RT @twinkleG_ray: Quit acting all hard. It's only #twitter,neutral,neutral,0,10/20/2011 4:00
190,10/18/2011 6:00,apple,Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,neutral,neutral,0,10/18/2011 6:00
191,10/19/2011 18:20,microsoft,RT @thomasgoubin: RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/kWfptH4P (Please RT ;),neutral,neutral,0,10/19/2011 18:00
192,10/19/2011 20:20,microsoft,"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ",positive,neutral,0,10/19/2011 20:00
193,10/20/2011 3:45,twitter,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off,neutral,neutral,0,10/20/2011 3:00
194,10/20/2011 4:32,twitter,getn off gn #twitter,neutral,neutral,0,10/20/2011 4:00
195,10/19/2011 3:31,google,#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9,neutral,neutral,0,10/19/2011 3:00
196,10/19/2011 20:19,microsoft,"#Microsoft Engineer (VM Ware), 19/10/2011, #Vacatures, #Carrière.
http://t.co/Jct2ahOe

 
Bedrijfsprofiel: Microsoft Engineer 
 
Microsoft",neutral,neutral,0,10/19/2011 20:00
197,10/19/2011 18:54,microsoft,"En full capacitación de soportes en #Microsoft Advertising, muy entretenida!!!",neutral,neutral,0,10/19/2011 18:00
198,10/19/2011 13:46,microsoft,New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones,neutral,neutral,0,10/19/2011 13:00
199,10/18/2011 17:19,apple,Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple,neutral,neutral,0,10/18/2011 17:00
200,10/17/2011 22:33,apple,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh,negative,neutral,0,10/17/2011 22:00
201,10/20/2011 4:14,twitter,"¿Desde cuándo #Twitter desactivó para todos la opción ""Los RTs de esta persona aparecerán en tu TL""?",neutral,neutral,0,10/20/2011 4:00
202,10/19/2011 8:35,microsoft,"RT @ITOostNederland: #GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http:/ ...",neutral,neutral,0,10/19/2011 8:00
203,10/19/2011 4:23,google,RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google,neutral,neutral,0,10/19/2011 4:00
204,10/20/2011 3:25,twitter,"Gracias a ti hoy puedo ser feliz ,i cuando llegaste aprendi a vivir .Gracias #twitter",neutral,neutral,0,10/20/2011 3:00
205,10/19/2011 8:29,microsoft,RT @hectorsm: Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/paeNlAnn #in #microsoft,neutral,neutral,0,10/19/2011 8:00
206,10/20/2011 3:08,twitter,que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬,neutral,neutral,0,10/20/2011 3:00
207,10/20/2011 3:11,twitter,@jorgetb7 jajajajajaja mejor dilo x la radio pues jaja si lo publicas en #twitter me coso el ojo noma ? Jajaja,neutral,neutral,0,10/20/2011 3:00
208,10/19/2011 6:57,microsoft,That was a good one(commercial). #microsoft,positive,neutral,0,10/19/2011 6:00
209,10/20/2011 3:51,twitter,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,neutral,neutral,0,10/20/2011 3:00
210,10/20/2011 3:24,twitter,Novo #Nick in #twitter. Hehe'  (:,neutral,neutral,0,10/20/2011 3:00
211,10/19/2011 3:13,google,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,neutral,neutral,0,10/19/2011 3:00
212,10/17/2011 21:01,apple,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.,neutral,neutral,0,10/17/2011 21:00
213,10/20/2011 3:34,twitter,Ya el #twitter como que me esta dejando de parecer divertido...,neutral,neutral,0,10/20/2011 3:00
214,10/15/2011 22:19,apple,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment",negative,neutral,0,10/15/2011 22:00
215,10/19/2011 17:39,microsoft,"epic! #microsoft ich dachte echt, das kann doch nur fake sein! ^^ http://t.co/T4vXmNO7",neutral,neutral,0,10/19/2011 17:00
216,10/19/2011 2:47,google,Le panorama est très sympa et peut être coupé à tout moment #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
217,10/18/2011 6:43,apple,RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,neutral,neutral,0,10/18/2011 6:00
218,10/17/2011 19:11,apple,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill,neutral,neutral,0,10/17/2011 19:00
219,10/17/2011 21:01,apple,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1,positive,neutral,0,10/17/2011 21:00
220,10/19/2011 3:20,google,Mmmm Ice Cream Sandwich #Android #Google,positive,neutral,0,10/19/2011 3:00
221,10/15/2011 22:36,apple,Find more the best Angel Christmas Tree O http://t.co/d5G1rY5d@Starfrit @Apple @Peeler,neutral,neutral,0,10/15/2011 22:00
222,10/19/2011 4:18,google,#Google Google: Galaxy Nexus Seite ist online + Teaser-Video (Caschys Blog): 05:30 Uhr und die Galaxy Nexus Seit... http://t.co/kn18pgCD,neutral,neutral,0,10/19/2011 4:00
223,10/17/2011 12:52,apple,iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri,neutral,neutral,0,10/17/2011 12:00
224,10/19/2011 5:27,google,#Google unveils what's new in #Android 4 'Ice Cream Sandwich' http://t.co/uOLAYieA,neutral,neutral,0,10/19/2011 5:00
225,10/20/2011 3:43,twitter,Mention #Twitter and get a Pittsburgh HVAC and Electrical systems Checkup for $129 Contact http://t.co/KI7JJulI,neutral,neutral,0,10/20/2011 3:00
226,10/19/2011 7:44,microsoft,Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f,neutral,neutral,0,10/19/2011 7:00
227,10/18/2011 14:30,apple,Verzoek aan @apple voor iphone: koppel agenda aan bellen. Zo kun je in afspraak opgeslagen telnummer meteen aantikken en bellen. #thnx,neutral,neutral,0,10/18/2011 14:00
228,10/20/2011 3:23,twitter,@maffer_rdz si de heco igual a mi ya casi no me gusa de hecho siempre lo primero qe habro es #Twitter es mas facil qe me contacten aqi jeje,neutral,neutral,0,10/20/2011 3:00
229,10/19/2011 3:13,google,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM,neutral,neutral,0,10/19/2011 3:00
230,10/20/2011 4:44,twitter,@Victorafrosan X. G. R. ? No pues ni el nombre de tu novia me se como para tener su #Twitter,neutral,neutral,0,10/20/2011 4:00
231,10/20/2011 4:50,twitter,@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,positive,neutral,0,10/20/2011 4:00
232,10/16/2011 20:04,apple,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,negative,negative,-1,10/16/2011 20:00
233,10/19/2011 2:53,google,New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,neutral,neutral,0,10/19/2011 2:00
234,10/19/2011 13:50,microsoft,"http://t.co/Qewndku6  #Nokia workers ask,is CEO Stephen Elop a #Microsoft mole??",neutral,neutral,0,10/19/2011 13:00
235,10/20/2011 3:31,twitter,Me voy a dormir... Goodnight #twitter,neutral,neutral,0,10/20/2011 3:00
236,10/19/2011 9:01,microsoft,RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week http://t.co/xjUwssZs #wp7 #nokia #Microsoft,neutral,neutral,0,10/19/2011 9:00
237,10/19/2011 22:08,microsoft,#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1,neutral,neutral,0,10/19/2011 22:00
238,10/18/2011 1:30,apple,Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad,positive,neutral,0,10/18/2011 1:00
239,10/17/2011 13:45,apple,"@iancollinsuk @Apple what's incredible, is that people still buy into apple as world beater's.....not true anymore.",neutral,positive,1,10/17/2011 13:00
240,10/18/2011 18:13,apple,"Dear @motorola, I smell a lawsuit coming your way. cc: @apple #motoactv",neutral,neutral,0,10/18/2011 18:00
241,10/19/2011 16:38,microsoft,RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n,neutral,neutral,0,10/19/2011 16:00
242,10/19/2011 3:16,google,#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk,neutral,neutral,0,10/19/2011 3:00
243,10/19/2011 3:04,google,顔認識ロック解除失敗してる・・・デモで失敗しちゃっていいのか？ #google,neutral,neutral,0,10/19/2011 3:00
244,10/19/2011 16:40,microsoft,Survivable Branch Appliances & Basic Hybrid Gateways for #Microsoft #Lync and Office Communications Server http://t.co/MqUojAAf #Audiocodes,neutral,neutral,0,10/19/2011 16:00
245,10/19/2011 21:27,microsoft,@LorPan87 non per nulla l'ha comprato la #microsoft...,neutral,neutral,0,10/19/2011 21:00
246,10/19/2011 20:00,microsoft,Director de #Microsoft admite que fue afortunado el escape de la compra de Yahoo! http://t.co/ZX3dLElI,neutral,neutral,0,10/19/2011 20:00
247,10/19/2011 8:00,microsoft,"wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer...",neutral,neutral,0,10/19/2011 8:00
248,10/18/2011 17:51,apple,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat,negative,neutral,0,10/18/2011 17:00
249,10/16/2011 3:01,apple,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps""",neutral,neutral,0,10/16/2011 3:00
250,10/19/2011 3:16,google,RT @mcala: #windowsphone Metro style has obviously impressed somebody at #Google. #imitation #flattery #Android 4.0,neutral,neutral,0,10/19/2011 3:00
251,10/18/2011 6:37,apple,@SamsungMobileUS @Apple would disagree with you right now.,neutral,neutral,0,10/18/2011 6:00
252,10/20/2011 3:31,twitter,RT @Juani_2: You doing a lot of hating guy RT @Blue_Chipperz: This nigga need to go to #Twitter Jail,neutral,neutral,0,10/20/2011 3:00
253,10/19/2011 2:45,google,Hinweis: kostenlose SEO-Infos  http://t.co/d3WrYCUT #google,neutral,neutral,0,10/19/2011 2:00
254,10/19/2011 12:36,microsoft,"RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ...",neutral,neutral,0,10/19/2011 12:00
255,10/19/2011 12:24,microsoft,#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/LwFLXASL,neutral,neutral,0,10/19/2011 12:00
256,10/17/2011 9:03,apple,"@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",neutral,neutral,0,10/17/2011 9:00
257,10/20/2011 4:34,twitter,RT @Buzzcontinue: 34 des 50 plus grandes villes de France n'ont pas de compte #twitter ! http://t.co/S73ylVU6 cc @lagazettefr @e_r_w_a_n,neutral,neutral,0,10/20/2011 4:00
258,10/19/2011 3:47,google,"Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, 1er smartphone con #Android4.0 Ice Cream Sandwich http://t.co/dKGCvjsG""",neutral,neutral,0,10/19/2011 3:00
259,10/19/2011 2:24,microsoft,#microsoft makes every surface a touch screen http://t.co/n2GC2gK4 #touch #gesture,neutral,neutral,0,10/19/2011 2:00
260,10/20/2011 3:29,twitter,I hate when my phne do what it want on #twitter,neutral,negative,-1,10/20/2011 3:00
261,10/20/2011 3:05,twitter,Buenas Noches Followers :3 #twitter-off,neutral,neutral,0,10/20/2011 3:00
262,10/16/2011 8:57,apple,New iOS 5 update is THE BEST. iloveyou @apple,positive,neutral,0,10/16/2011 8:00
263,10/19/2011 2:51,google,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE,neutral,neutral,0,10/19/2011 2:00
264,10/19/2011 3:31,google,"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",positive,positive,1,10/19/2011 3:00
265,10/19/2011 3:23,google,@nestorrom77 majeeee yo cuando reuna bastante pisto me voy a comprar los que usa @davidguetta puuuuuta son tan vergones buscalos en #google,neutral,neutral,0,10/19/2011 3:00
266,10/17/2011 14:06,apple,RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...,neutral,neutral,0,10/17/2011 14:00
267,10/19/2011 3:10,google,20% searches on  #Google  are related to location. 33% mobile search queries have local intent.,neutral,neutral,0,10/19/2011 3:00
268,10/17/2011 15:44,apple,@iancollinsuk @apple I like what you did there...!,positive,neutral,0,10/17/2011 15:00
269,10/19/2011 5:11,microsoft,http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft,negative,negative,-1,10/19/2011 5:00
270,10/19/2011 3:06,google,+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,negative,neutral,0,10/19/2011 3:00
271,10/19/2011 17:05,microsoft,Ballmer- #Microsoft fue afortunado de no haber adquirido Yahoo en 2008 previo al colapso financiero de aquel momento http://t.co/9yDSNrbx,neutral,neutral,0,10/19/2011 17:00
272,10/19/2011 12:02,microsoft,I have been blown away by technological innovations.... #microsoft should do more #marketing!!,positive,neutral,0,10/19/2011 12:00
